row_id,request_count,peak_1s_requests,interarrival_cv,unique_path_ratio,dominant_route_ratio,unmatched_route_ratio,post_ratio,login_ratio,login_failure_ratio,backend_404_ratio,backend_5xx_ratio,mean_request_body_bytes,p95_upstream_duration_ms,endpoint_method_deviation
8889,15.0,1.0,0.37116332276146374,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8890,14.0,1.0,0.30822367252092353,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8891,14.0,1.0,0.371203240766761,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
8892,12.0,1.0,0.30136328848725796,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8893,13.0,1.0,0.2565946390935208,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8894,12.0,1.0,0.31847734923143656,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
8895,11.0,1.0,0.17931300659707014,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
8896,14.0,1.0,0.3734915714235454,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
8897,6.0,1.0,0.013929147465276646,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8898,12.0,1.0,0.01880229829607513,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8899,6.0,1.0,0.012188234288848838,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8900,6.0,1.0,0.009927831291434128,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8901,6.0,1.0,0.010160958463227164,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8902,4.0,1.0,0.009028898273834195,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8903,6.0,1.0,0.005529178051325649,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8904,4.0,1.0,0.010833376960008663,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8905,12.0,6.0,1.4217057061141147,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2
8906,11.0,4.0,1.4909748970604513,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1
8907,17.0,5.0,1.7874975033142257,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.7
8908,9.0,4.0,0.9882252145522711,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8909,13.0,5.0,1.679824032406292,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3
8910,11.0,4.0,1.56586622443867,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1
8911,12.0,4.0,1.6100487601576232,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2
8912,3.0,1.0,0.08768337599672715,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8913,11.0,1.0,0.31118087985616133,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,2.0,0.0
8914,9.0,1.0,0.2540888082049901,0.8888888888888888,0.7777777777777778,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0
