row_id,request_count,peak_1s_requests,interarrival_cv,unique_path_ratio,dominant_route_ratio,post_ratio,login_ratio,login_failure_ratio,backend_404_ratio,backend_5xx_ratio,mean_request_body_bytes,p95_upstream_duration_ms
122,14.0,1.0,0.2934920489273443,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
123,15.0,1.0,0.33166994989852994,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
124,12.0,1.0,0.3200673372307245,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
125,15.0,1.0,0.25310285907843827,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
126,13.0,1.0,0.2611892266817004,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
127,12.0,1.0,0.018260438599487883,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,11.0,1.0,0.020376215009702048,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
129,6.0,1.0,0.004429783278311282,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130,12.0,1.0,0.017065913559462367,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,12.0,1.0,0.022656058347420495,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
132,12.0,1.0,0.024753580584141226,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
133,12.0,1.0,0.023951524716174344,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134,6.0,1.0,0.009814055752971918,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
135,7.0,4.0,1.0144794204265923,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
136,16.0,3.0,1.574605469159247,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
137,13.0,4.0,1.3658245177393087,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
138,13.0,4.0,1.379779462500342,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
139,8.0,3.0,1.2647258488195863,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
140,7.0,3.0,1.0017203102755488,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
141,8.0,3.0,1.1469179479064353,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
142,9.0,4.0,1.2860490498554322,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
143,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
144,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
146,8.0,1.0,0.37438867542163634,0.75,0.625,0.0,0.0,0.0,0.25,0.0,0.0,10.0
147,13.0,1.0,0.44268766143279287,0.6923076923076923,0.7692307692307693,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,9.0
148,8.0,1.0,0.2882604401914719,0.875,0.75,0.0,0.0,0.0,0.375,0.0,0.0,5.0
149,8.0,1.0,0.31025286304149796,0.75,0.75,0.0,0.0,0.0,0.25,0.0,0.0,3.0
150,10.0,1.0,0.23437583755492702,0.9,0.8,0.0,0.0,0.0,0.5,0.0,0.0,3.0
151,12.0,1.0,0.4191293012868101,0.8333333333333334,0.75,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,3.0
152,9.0,1.0,0.4817394371354147,0.8888888888888888,0.7777777777777778,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,3.0
153,10.0,1.0,0.35878693980667314,0.8,0.7,0.0,0.0,0.0,0.5,0.0,0.0,2.0
154,12.0,1.0,0.4345929601623026,0.8333333333333334,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,3.0
155,7.0,1.0,0.04000335223182822,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,0.0,53.714285714285715,6.0
156,5.0,1.0,0.02118742968472436,1.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,1.0
157,12.0,1.0,0.39117930341071055,0.9166666666666666,1.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,3.0
158,10.0,1.0,0.34073786324547833,0.8,1.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0
159,116.0,3.0,0.3420320151583573,0.008620689655172414,1.0,1.0,1.0,,,,,
160,1185.0,23.0,0.35802221551042507,0.0008438818565400844,1.0,0.0,0.0,0.0,,,,
161,97.0,3.0,0.33836349689893525,0.09278350515463918,0.5773195876288659,0.0,0.0,0.0,0.5773195876288659,0.0,0.0,3.0
162,48.0,2.0,0.33067967674333704,0.020833333333333332,1.0,0.0,0.0,0.0,0.0,0.3125,0.0,3.0
163,74.0,2.0,0.28646498776990065,0.20270270270270271,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
164,12.0,1.0,0.478233270844126,0.8333333333333334,1.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,8.0
165,11.0,1.0,0.5061913889591644,0.9090909090909091,1.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,3.0
166,13.0,1.0,0.48300699426928706,1.0,1.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,2.0
167,10.0,1.0,0.24481565843002118,0.8,1.0,0.0,0.0,0.0,0.8,0.0,0.0,12.0
168,11.0,1.0,0.42470083605283837,0.9090909090909091,1.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,3.0
169,6.0,1.0,0.22073826007585426,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
170,8.0,1.0,0.305540197142605,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0
171,8.0,1.0,0.24170309937530796,0.875,1.0,0.0,0.0,0.0,0.75,0.0,0.0,11.0
172,5.0,1.0,0.11188681772414422,1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,3.0
173,8.0,1.0,0.2974058978690951,0.875,1.0,0.0,0.0,0.0,0.625,0.0,0.0,2.0
174,8.0,1.0,0.28793818236221536,0.75,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
175,7.0,1.0,0.2707024578519112,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,2.0
176,8.0,1.0,0.2938328247828318,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
177,5.0,1.0,0.13965846009648702,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
178,8.0,1.0,0.32568241523372077,1.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,2.0
179,8.0,1.0,0.4065564265443759,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
180,9.0,1.0,0.4885702166816122,0.8888888888888888,1.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,4.0
181,10.0,1.0,0.43432541934498226,1.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,3.0
182,7.0,1.0,0.36126666417428444,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,3.0
183,9.0,1.0,0.29115068351019263,0.7777777777777778,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0
184,5.0,1.0,0.14048356085391336,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
185,12.0,1.0,0.2143496310800851,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
186,12.0,1.0,0.2915640657874309,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
187,13.0,1.0,0.2521025445256054,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
188,15.0,1.0,0.4183149279614239,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
189,14.0,1.0,0.30186733166584107,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
190,16.0,1.0,0.3284690212194323,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
191,14.0,1.0,0.2885850561076332,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
192,13.0,1.0,0.2520331009588928,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
193,12.0,1.0,0.023901557194791857,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
194,13.0,1.0,0.021780645290540385,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
195,6.0,1.0,0.011531640488741958,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
196,12.0,1.0,0.022634169054498825,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197,12.0,1.0,0.019029480137054102,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
198,12.0,1.0,0.018492557305688405,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
199,12.0,1.0,0.022544984879661594,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200,6.0,1.0,0.01302766601882481,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201,15.0,5.0,1.5213841726866302,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
202,13.0,4.0,1.248048901281582,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
203,9.0,5.0,1.2889035043600823,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
204,8.0,3.0,0.9355724545549777,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
205,14.0,4.0,1.5720585722653238,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
206,13.0,4.0,1.5254377866998257,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
207,13.0,5.0,1.7466557868280783,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
208,11.0,3.0,1.276952154296758,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
209,14.0,1.0,0.5585265221867327,0.7142857142857143,0.7857142857142857,0.0,0.0,0.0,0.5,0.0,0.0,8.0
210,10.0,1.0,0.42703116525891543,0.8,0.7,0.0,0.0,0.0,0.5,0.0,0.0,11.0
211,10.0,1.0,0.3568869392442708,0.8,0.7,0.0,0.0,0.0,0.5,0.0,0.0,3.0
212,11.0,1.0,0.23937035447174737,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,11.0
213,10.0,1.0,0.2895651871129611,0.7,0.7,0.0,0.0,0.0,0.5,0.0,0.0,2.0
214,11.0,1.0,0.27649453052202955,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,3.0
215,12.0,1.0,0.3704159871269992,0.75,0.75,0.0,0.0,0.0,0.5,0.0,0.0,5.0
216,10.0,1.0,0.4773035836385656,0.5,0.5,0.0,0.0,0.0,0.3,0.0,0.0,3.0
217,12.0,1.0,0.28149687855656097,0.8333333333333334,1.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,10.0
218,8.0,1.0,0.030056742330380613,0.125,1.0,1.0,1.0,1.0,0.0,0.0,54.25,10.0
219,5.0,1.0,0.013558284935785155,0.8,0.6,0.0,0.0,0.0,0.6,0.0,0.0,2.0
220,11.0,1.0,0.3414889757142484,1.0,1.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,11.0
221,9.0,1.0,0.21675594886921895,0.8888888888888888,1.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,3.0
222,119.0,4.0,0.34798394093442797,0.008403361344537815,1.0,1.0,1.0,,,,,
223,1193.0,23.0,0.34601735308107906,0.0008382229673093043,1.0,0.0,0.0,0.0,,,,
224,93.0,3.0,0.34467166424255335,0.0967741935483871,0.5053763440860215,0.0,0.0,0.0,0.5053763440860215,0.0,0.0,2.0
225,46.0,2.0,0.3145164451340724,0.021739130434782608,1.0,0.0,0.0,0.0,0.0,0.5434782608695652,0.0,4.0
226,72.0,2.0,0.30442468312827403,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
227,10.0,1.0,0.24652441085308238,1.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,5.0
228,12.0,1.0,0.4465219388075211,0.8333333333333334,1.0,0.0,0.0,0.0,0.75,0.0,0.0,3.0
229,10.0,1.0,0.432809858450073,0.8,1.0,0.0,0.0,0.0,0.9,0.0,0.0,3.0
230,10.0,1.0,0.3093964096167253,0.9,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
231,13.0,1.0,0.45175155274116413,0.8461538461538461,1.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,3.0
232,9.0,1.0,0.2675408388864748,0.8888888888888888,1.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,3.0
233,8.0,1.0,0.3629320801450622,0.875,1.0,0.0,0.0,0.0,0.625,0.0,0.0,3.0
234,8.0,1.0,0.30474674747005975,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,10.0
235,8.0,1.0,0.24231585533744388,1.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,3.0
236,8.0,1.0,0.2056109868495643,1.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,3.0
237,8.0,1.0,0.3452102200359604,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0
238,7.0,1.0,0.43970322169386306,0.8571428571428571,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,3.0
239,8.0,1.0,0.272628876241035,0.875,1.0,0.0,0.0,0.0,0.75,0.0,0.0,11.0
240,8.0,1.0,0.19706684738865468,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,5.0
241,8.0,1.0,0.47086529489511564,1.0,1.0,0.0,0.0,0.0,0.875,0.0,0.0,11.0
242,7.0,1.0,0.34126623954691276,0.8571428571428571,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
